Name,DOB,Cons,Cons Party,Cons Electoral District,I,I Party,I Electoral District,II,II Party,II Electoral District,III,III Party,III Electoral District,IV,IV Party,IV Electoral District,V,V Party,V Electoral District,VI,VI Party,VI Electoral District,VII,VII Party,VII Electoral District,VIII,VIII Party,VIII Electoral District,IX,IX Party,IX Electoral District,X,X Party,X Electoral District,XI,XI Party,XI Electoral District,XII,XII Party,XII Electoral District,XIII,XIII Party,XIII Electoral District,XIV,XIV Party,XIV Electoral District,XV,XV Party,XV Electoral District
Manuel Diniz Jacinto,,1,MDP/CDE,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Manuel Domingos de Sousa Pereira,,1,MDP/CDE,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Manuel Ferreira dos Santos Pato,,1,PS,AVEIRO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Manuel Ferreira Monteiro,,1,PS,FARO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Manuel Januário Soares Ferreira Rosa,,1,CDS,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Manuel João Vieira,,1,PS,CASTELO BRANCO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Manuel José Gonçalves Soares,,1,CDS,BRAGA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Manuel José Veloso Coelho,,1,PPD,BRAGA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Manuel Raimuindo Ferreira dos Santos Pires de Morais,,1,CDS,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Marcelo Nuno Duarte Rebelo de Sousa,,1,PPD,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Maria Augusta da Silva Simões,,1,Independente desde 1975-12-12  PPD até 1975-12-12,VISEU,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Maria da Assunção Viegas Vitorino,,1,PS,SETÚBAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Maria da Conceição Rocha dos Santos,,1,PS,SETÚBAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Maria de Lourdes Marques Simões da Costa Amaro,,0,,,1,PSD,COIMBRA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Maria do Pilar de Jesus Barata,,1,PS,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Maria Fernanda Salgueiro Seita Paulo,,1,PS,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Maria Helena Carvalho dos Santos Oliveira Lopes ,,1,PS,GUARDA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Maria Margarida Ribeiro Garcêz da Silva Ventura,,0,,,1,CDS,FORA DA EUROPA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Maria Rosa Gomes Gonçalves Ferreira,,1,PS,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Maria Virginia Portela Bento Vieira,,1,PS,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Mário de Castro Pina Correia,,1,PS,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Mário de Deus Branco,,1,PS,CASTELO BRANCO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Mário José Pimentel Saraiva Salvado,,1,PPD,GUARDA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Miguel Florentino Guedes de Macedo,,1,PPD,VILA REAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Miguel Luís Kolback Veiga,,1,PPD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Nívea Adelaide Pereira E Cruz,,1,PPD,BRAGA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Nuno Francisco Delerue Alvim de Matos,,0,,,0,,,0,,,0,,,0,,,1,PSD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Nuno Guimarães Taveira da Gama,,1,Independente desde 1975-12-12  PPD até 1975-12-12,VISEU,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Orlandino de Abreu Teixeira Varejão,,1,Independente desde 1975-12-12  PPD até 1975-12-12,VILA REAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Orlando José de Campos Marques Pinto,,1,MDP/CDE,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Pedro do Canto Lagido,,1,PS,LEIRIA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Pedro Manuel Natal da Luz,,1,PS,SANTARÉM,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Raquel Júdice de Oliveira Howell Franco,,1,PS,BEJA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Rogério Gomes Lopes Ferreira,,1,PCP,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Romeu Henriques Correia,,0,,,0,,,0,,,0,,,0,,,1,PCP,SETÚBAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Rosa Maria Antunes Rainho,,1,PS,MOÇAMBIQUE,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Rui Manuel Mendonça Cordeiro,,1,PS,SANTARÉM,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Rui Maria Malheiro de Távora de Castro Feijó,,1,PS,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Silvério Martins da Silva,,1,CDS,AVEIRO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Sophia de Mello Breyner Andersen de Sousa Tavares,,1,PS,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Tomás Duarte da Câmara Oliveira Dias,,1,PPD,LEIRIA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Vasco Francisco do Rosário Moniz,,1,PS,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Victor Henrique Louro de Sá,,0,,,1,PCP,SANTARÉM,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Victor Manuel Freire Boga,,1,Independente desde 1975-12-12  PPD até 1975-12-12,VISEU,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Vitorino Vieira Dias,,1,PS,SANTARÉM,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
António André da Silva Topa,1954-09-02,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,AVEIRO,1,PSD,AVEIRO,0,,
Helga Alexandra Freire Correia,1977-03-22,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,AVEIRO,1,PSD,AVEIRO,1,PSD,AVEIRO
Susana Maria de Oliveira Lamas,1968-04-25,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,AVEIRO,0,,,0,,
Rui Miguel Rocha da Cruz,1971-01-05,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,AVEIRO,1,PSD,AVEIRO,1,PSD,AVEIRO
Lília Ana da Cruz Oliveira Martins Águas,1977-05-19,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,CDS-PP,AVEIRO,0,,,0,,
Nuno André Maia das Neves,1988-09-10,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,AVEIRO,0,,
Fernando António Portela Rocha de Andrade,1971-02-19,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,AVEIRO,0,,,0,,
Carla Eliana da Costa Tavares,1977-11-16,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,AVEIRO,0,,,0,,
Hugo Daniel Matos de Oliveira,1982-03-01,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,AVEIRO,1,PS,AVEIRO
João Manuel Ildefonso Dias,1973-07-16,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PCP,BEJA,1,PCP,BEJA,1,PCP,BEJA
Manuel de Herédia Caldeira Cabral,1968-04-28,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,BRAGA,0,,,0,,
Domingos Ribeiro Pereira,1953-09-21,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,BRAGA,0,,,0,,
Maria Augusta de Araújo Fontes dos Santos,1955-08-30,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,BRAGA,0,,,0,,
Luís Miguel de Freitas Marques Carvalho Soares,1983-07-08,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,BRAGA,1,PS,BRAGA,1,PS,BRAGA
Dinis Miguel da Silva Dantas da Costa,1987-01-28,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,BRAGA,0,,,0,,
Lucinda Carlota Monteiro Ferreira de Oliveira Fonseca,1955-12-04,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,BRAGA,0,,,0,,
Luís Loureiro de Castro,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,BRAGA,0,,,0,,
Maria Alexandra Nogueira Vieira,1966-09-29,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,BE,BRAGA,0,,
Laura Patrícia de Sousa Monteiro Magalhães,1988-06-08,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,BRAGA,0,,,0,,
Rui Manuel Ferreira da Silva,1965-04-30,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,BRAGA,1,PSD,BRAGA,0,,
Miguel Adelino Pereira Peixoto,1985-02-25,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,BRAGA,0,,,0,,
Jorge Manuel Nogueiro Gomes,1951-10-28,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,BRAGANÇA,1,PS,BRAGANÇA,1,PS,BRAGANÇA
Eurico Jorge Nogueira Leite Brilhante Dias,1972-03-15,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,CASTELO BRANCO,0,,,1,PS,LEIRIA
João Carlos Izidoro Marques,1981-04-16,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,CASTELO BRANCO,0,,,0,,
Helena Maria de Oliveira Freitas,1962-09-24,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,COIMBRA,0,,,0,,
Cristina Maria Domingues de Jesus,1971-08-07,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,COIMBRA,1,PS,COIMBRA,0,,
Rosa Isabel Cruz,1970-07-08,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,COIMBRA,0,,,1,PS,COIMBRA
Margarida Isabel Mano Tavares Simões Lopes,1963-12-03,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,COIMBRA,0,,,0,,
Manuel Luís Marrecas Ferreira Rodrigues,1980-09-14,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,COIMBRA,0,,,0,,
Norberto António Lopes Patinho,1954-09-22,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,ÉVORA,1,PS,ÉVORA,1,PS,ÉVORA
Valter Ricardo Borralho dos Loios,1980-11-02,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PCP,ÉVORA,0,,,0,,
António Francisco Costa da Silva,1968-11-23,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,ÉVORA,0,,,0,,
António Paulo Jacinto Eusébio,1966-10-10,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,FARO,0,,,0,,
Luís Miguel da Graça Nunes,1972-08-16,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,FARO,1,PS,FARO,1,PS,FARO
Ana Lúcia Silva de Passos,1967-05-30,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,FARO,1,PS,FARO,0,,
João Pedro da Conceição Rodrigues,1969-03-12,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,FARO,0,,,0,,
José Carlos Costa Barros,1963-07-19,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,FARO,0,,,0,,
Rui Celestino dos Santos Cristina,1979-05-19,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,FARO,1,PSD,FARO
Ana Cristina Cardoso Dias Mesquita,1979-03-22,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PCP,LISBOA,1,PCP,PORTO,0,,
Alma Benedetti Croce Rivera,1991-09-24,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PCP,LISBOA,1,PCP,LISBOA
Duarte Le Falher de Campos Alves,1991-01-06,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PCP,LISBOA,1,PCP,LISBOA,0,,
Ana Rita Barreira Duarte Bessa,1973-08-27,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,CDS-PP,LISBOA,1,CDS-PP,LISBOA,0,,
Sandra Cristina de Sequeiros Pereira,1974-06-23,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,LISBOA,1,PSD,LISBOA,0,,
António Filipe da Providência Santarém Anacoreta Correia,1972-09-23,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,CDS-PP,LISBOA,0,,,0,,
Armando Agria Cardoso Soares,1977-07-30,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,LISBOA,0,,,0,,
Lina Maria Cardoso Lopes,1961-05-28,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,LISBOA,1,PSD,LISBOA
André Lourenço E Silva,1976-04-02,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PAN,LISBOA,1,PAN,LISBOA,0,,
Mário José Gomes de Freitas Centeno,1966-12-09,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,LISBOA,0,,,0,,
Graça Maria Fonseca Caetano Gonçalves,1971-08-13,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,LISBOA,0,,,0,,
Diogo Feijóo Leão Campos Rodrigues,1986-02-10,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,LISBOA,1,PS,LISBOA,1,PS,LISBOA
Ana Sofia Pedroso Lopes Antunes,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Rui Fernando da Cunha Mendes Riso,1955-06-26,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,LISBOA,0,,,0,,
Ricardo Jorge Colaço Leão,1975-08-11,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,LISBOA,1,PS,LISBOA,0,,
Paulo Jorge Duarte Marques,1970-08-25,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,LISBOA,1,PS,LISBOA,1,PS,LISBOA
Alexandra Nunes Esteves Tavares de Moura,1969-02-12,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,LISBOA,1,PS,LISBOA
Miguel Filipe Pardal Cabrita,1976-09-05,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,LISBOA
Isabel Cristina Rua Pires,1990-06-21,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,BE,LISBOA,1,BE,LISBOA,0,,
Jorge Manuel Torres Falcato Simões,1953-12-07,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,BE,LISBOA,0,,,0,,
Maria Luísa Rosendo Cabral,1946-12-09,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,BE,LISBOA,0,,,0,,
Pedro José Martins Murcela,1953-11-07,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,PORTALEGRE,0,,,0,,
Eduardo Miguel Oliveira Alves,1993-12-10,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,PORTALEGRE
Ana Virgínia da Costa Pereira,1961-06-01,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PCP,PORTO,0,,,0,,
Ângela Manuela de Sousa Moreira,1958-05-05,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PCP,PORTO,0,,,0,,
Alexandre Tiedtke Quintanilha,1945-08-09,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,PORTO,1,PS,PORTO,1,PS,PORTO
Maria Constança Dias Urbano de Sousa,1967-04-01,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,PORTO,1,PS,PORTO,0,,
Carla Alexandra Magalhães de Sousa,1970-06-05,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,PORTO,1,PS,PORTO,1,PS,PORTO
Hugo Miguel Costa Carvalho,1987-08-17,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,PORTO,1,PS,PORTO,1,PS,PORTO
João Miguel Castro Fonseca,1979-09-18,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,PORTO,0,,,0,,
Nuno Miguel Ribeiro Coelho,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,PORTO,0,,
Luís Valentim Pereira Monteiro,1993-01-29,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,BE,PORTO,1,BE,PORTO,0,,
Domicilia Maria Correia da Costa,1946-01-25,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,BE,PORTO,0,,,0,,
Maria Manuel de Almeida Rola,1984-06-26,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,BE,PORTO,1,BE,PORTO,0,,
Fernando Manuel Costa Barbosa,1972-05-14,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,BE,PORTO,0,,,0,,
Maria Germana de Sousa Rocha,1968-06-08,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,PORTO,1,PSD,PORTO,1,PSD,PORTO
Firmino Jorge Anjos Pereira,1962-11-10,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,PORTO,0,,,1,PSD,PORTO
Miguel Ferreira Morgado,1974-07-18,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,PORTO,0,,,0,,
Maria Teresa Ribeiro Candeias,1973-05-27,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,PORTO,0,,,0,,
Leonel Fernando Pinto Coelho da Costa,1981-11-23,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,PORTO,0,,,0,,
Alberto Jorge Torres da Silva Fonseca,1983-07-13,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,PORTO,0,,
Hugo Miguel Carvalheiro dos Santos Costa,1983-07-17,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,SANTARÉM,1,PS,SANTARÉM,1,PS,SANTARÉM
Maria da Luz Marques Lopes,1961-03-13,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,SANTARÉM,0,,,0,,
Fabíola da Cruz Neto Cardoso,1972-11-29,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,BE,SANTARÉM,0,,
Patrícia Carla Bonança de Mattamouros Resende Fonseca de Oliveira,1972-06-05,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,CDS-PP,SANTARÉM,0,,,0,,
Sónia Patrícia da Silva Ferreira Quintino,1981-03-03,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,SANTARÉM,0,,
Paulo Trigo Cortez Pereira,1959-11-03,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,Não Inscrito desde 2018-12-06  PS até 2018-12-06,SETÚBAL,0,,,0,,
Ricardo Emanuel Martins Mourinho Félix,1974-07-22,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,SETÚBAL,0,,,0,,
Ivan da Costa Gonçalves,1987-06-03,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,SETÚBAL,1,PS,SETÚBAL,1,PS,SETÚBAL
Ana Sofia Ferreira Araújo,1974-09-06,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,SETÚBAL,1,PS,SETÚBAL,0,,
André Alexandre Pinotes Batista,1984-04-13,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,SETÚBAL,1,PS,SETÚBAL,1,PS,SETÚBAL
Francisca Luís Baptista Parreira,1963-04-17,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,SETÚBAL,0,,,0,,
Ana Isabel Correia dos Santos,1975-08-29,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,SETÚBAL,1,PS,SETÚBAL
Joana Rodrigues Mortágua,1986-06-24,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,BE,SETÚBAL,1,BE,SETÚBAL,1,BE,SETÚBAL
Sonia dos Reis,1977-06-27,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,PSD,SETÚBAL,0,,,0,,
